,pred,confi,label,weights,sInfo
347,1.0,0.989164412021637,0.0,0.0,SE33_SE47
348,1.0,0.9852059483528137,0.0,0.0,SE33_SE1
349,0.0,0.011781490407884121,0.0,0.0,SE33_SE32
350,0.0,0.10886771976947784,0.0,0.0,SE33_SE50
351,1.0,0.9477711915969849,1.0,0.2986459732055664,SE34_SE2
352,1.0,0.9891665577888489,1.0,0.3740043044090271,SE34_SE12
353,1.0,0.9891571998596191,1.0,0.38904106616973877,SE34_SE14
354,1.0,0.989165723323822,1.0,0.36510127782821655,SE34_SE35
355,1.0,0.9891670942306519,1.0,0.4613625109195709,SE34_SE50
356,1.0,0.9891669750213623,1.0,0.356178879737854,SE34_SE52
357,0.0,0.013268460519611835,0.0,0.0,SE34_SE47
358,0.0,0.010730586014688015,0.0,0.0,SE34_SE24
359,0.0,0.010725246742367744,0.0,0.0,SE34_SE59
360,0.0,0.010725094936788082,0.0,0.0,SE34_SE1
361,0.0,0.010729756206274033,0.0,0.0,SE34_SE4
362,0.0,0.010761735960841179,0.0,0.0,SE34_SE6
363,0.0,0.01293988712131977,0.0,0.0,SE34_SE3
364,0.0,0.01169227622449398,0.0,0.0,SE34_SE46
365,0.0,0.01072589959949255,0.0,0.0,SE34_SE42
366,0.0,0.010965145193040371,0.0,0.0,SE34_SE56
367,1.0,0.9891670942306519,1.0,0.3053143322467804,SE35_SE23
368,1.0,0.9771146178245544,1.0,0.2766270935535431,SE35_SE40
369,1.0,0.9891664385795593,1.0,0.29610711336135864,SE35_SE45
370,1.0,0.9824695587158203,1.0,0.40083566308021545,SE35_SE54
371,1.0,0.9891670942306519,1.0,0.4133968651294708,SE35_SE58
372,1.0,0.9891670942306519,1.0,0.3431633412837982,SE35_SE59
373,0.0,0.010725287720561028,0.0,0.0,SE35_SE33
374,0.0,0.010768463835120201,0.0,0.0,SE35_SE21
375,0.0,0.0182271059602499,0.0,0.0,SE35_SE4
376,0.0,0.4987509548664093,0.0,0.0,SE35_SE35
377,0.0,0.010791854932904243,0.0,0.0,SE35_SE49
378,0.0,0.010725094936788082,0.0,0.0,SE35_SE42
379,0.0,0.010725094936788082,0.0,0.0,SE35_SE16
380,0.0,0.011214916594326496,0.0,0.0,SE35_SE10
381,0.0,0.01088592130690813,0.0,0.0,SE35_SE24
382,0.0,0.010725175961852074,0.0,0.0,SE35_SE1
383,1.0,0.9890791773796082,1.0,0.3427078425884247,SE36_SE10
384,1.0,0.9885353446006775,1.0,0.4305840730667114,SE36_SE17
